807208300016714,1.0
807215100019764,1.0
807208300012891,1.0
807203400037050,1.0
807206200014645,1.0
807206200003542,1.0
807209400037670,1.0
807209100042420,1.0
807208400036953,1.0
807206300013468,1.0
807203300039547,1.0
807216100038423,1.0
807212300038616,1.0
807202400015654,1.0
807203300044912,1.0
807211300006190,1.0
807214100042070,1.0
807214100007080,1.0
807216400013229,1.0
807214300010833,1.0
807207100005929,1.0
807208200045405,1.0
807212100020830,1.0
807207400051280,1.0
807211300012948,1.0
807201100022915,1.0
807208400015695,1.0
807212100012737,1.0
807209300037143,1.0
807206400014916,1.0
807202400045775,1.0
807203200013118,1.0
807202100027080,1.0
807216200026731,1.0
807208200053977,1.0
807211100059466,1.0
807208200059506,1.0
807215200006611,1.0
807202300038681,1.0
807203400031819,1.0
