795205400022890,-4514.610587628426
795206400012603,-791.7057758250107
795206400001319,-764.9153770462902
795206400033829,-763.3340308983094
795215300016556,-674.9929934356584
795206400000500,-604.7427223654054
795206400003861,-559.8265904650423
795203200009604,-515.6796077092584
795206400016695,-509.4363172510723
795206400019051,-495.6209118981134
795216300004349,-487.7094737100358
795206400001607,-483.43298576484875
795216300023263,-474.4704838978942
795206400001493,-474.298692446829
795206400033919,-472.18055087156796
795206400000781,-413.0843708946075
795209300012791,-406.7593402604128
795212100000634,-406.5737074861378
795206400019486,-405.88207549374397
795206400004307,-395.95427647279774
795206400024476,-375.5141304189532
795215300005208,-374.79805651185126
795216400030526,-373.025444425163
795206400012361,-371.83331940244904
795215300004923,-371.6534620108588
795206400000573,-369.90341238936475
795201300008546,-369.6131988268964
795215300012619,-357.7450393114114
795208200002338,-355.90584802001973
795215300004945,-350.8460176024583
795206400001661,-347.53898207988874
795215300005007,-346.34600921159586
795206400039518,-345.7553656218837
795215300005140,-343.4528980737264
795206400009380,-342.00024290797205
795206400027989,-340.7855492878844
795208200001118,-339.4169091905293
795204200004657,-339.05659163576325
795208200002025,-331.5826098296029
795216400012199,-329.9464850630691
