0,-17.46560335571711
15,-17.46560335571711
14,-17.46560335571711
13,-17.46560335571711
11,-17.46560335571711
10,-17.46560335571711
9,-17.46560335571711
8,-17.46560335571711
12,-17.46560335571711
6,-17.46560335571711
5,-17.46560335571711
4,-17.46560335571711
3,-17.46560335571711
2,-17.46560335571711
1,-17.46560335571711
7,-17.46560335571711
695211200009221,-3.5613080124390075
695211100002984,-3.2605545091049466
695211400034403,-3.253277737435344
695211200020939,-3.0561708805311008
695211200075348,-3.0447217115811807
695211200008801,-2.9932590370123755
695211100020379,-2.905989179027323
695211100127578,-2.901347392009338
695211100096377,-2.8494271413484973
695211100005490,-2.8291149055840648
695211200058391,-2.7967473045846045
695211200000865,-2.786400110110455
695211200015230,-2.7728342841740448
695211100008614,-2.769470417380504
695211100011888,-2.7587432684107727
695211400046832,-2.746708612558603
695211400000352,-2.7058784530621875
695211100003209,-2.70212336199291
695211100002099,-2.6643483951566105
695211300006331,-2.662091785183041
695211100020857,-2.658924586095404
695211400018326,-2.6262594033805664
695211400124577,-2.6255008662177444
695211100025106,-2.59744252025847
695211300006502,-2.550710667243806
695211100021872,-2.547687639780627
695211200082131,-2.5221603771521366
695211100018408,-2.465966415905497
695211100131796,-2.462190421930726
695211200077906,-2.459382595867122
695211100131134,-2.455981505459923
695211400010060,-2.454973085855817
695211200008024,-2.4452150984654284
695211400053697,-2.435345008773617
695211100080479,-2.4301921698260878
695211100004663,-2.4187662034860558
695211200009492,-2.3797867993941124
695211400134970,-2.361836723035004
695211200032251,-2.3597740535867078
695211200009296,-2.359020582653321
695211200032218,-2.354938474507371
695211100019652,-2.3415721828578624
695211200020898,-2.3295380261404977
695211100127961,-2.329253660726896
695211400102351,-2.328779606910992
695211200123629,-2.325597780903893
695211200112750,-2.323596532233936
695211100013514,-2.317914523311481
695211400131653,-2.3072973163351436
695211100081440,-2.3058453842000213
695211200013613,-2.299148579216843
695211100014887,-2.281309144132484
695211200013685,-2.27290696947764
695211200054816,-2.2348246132669853
695211300024769,-2.224551081904572
695211400121607,-2.200240100625943
695211200015717,-2.1987115462447036
695211200050499,-2.192426432934549
695211200021700,-2.18471472119223
695211200007026,-2.1770764984124202
695211400088066,-2.1756454165240604
695211200042829,-2.1735154646319135
695211200017753,-2.159784940010694
695211200014853,-2.154528603320581
695211100022045,-2.1542219520354506
695211400081067,-2.1476491038910037
695211200077003,-2.1317783991941464
695211100034454,-2.1270190948614736
695211100026606,-2.126950674719222
695211400009049,-2.122764869498655
695211400038294,-2.1226994782838817
695211300028689,-2.1113484794540693
695211100126195,-2.0950517586763495
695211400064707,-2.0811418527020082
695211400052795,-2.061808312468213
695211200124036,-2.0555975454083337
695211200015592,-2.0533691233085345
695211400054158,-2.048933967597957
695211400025927,-2.0451692950853873
695211400002699,-2.0379174633888617
695211400051258,-2.035782964641136
695211300021314,-2.032395086622434
695211200106726,-2.0320351342372596
695211200000975,-2.027627587966739
