795205400035251,-2.5811470662536293
795210200004741,-2.3756351075593023
795210300032664,-2.3502931011541675
795210100027637,-2.3411780493683025
795214300023225,-2.239435652645908
795213100034781,-2.174090539365125
795202100035454,-2.128114047235652
795215300006862,-2.112779299872999
795201400003921,-2.1075662342587727
795210400001565,-2.0803691425636273
795210200028514,-2.0539790500454833
795204200006882,-2.0509477634174518
795205400012411,-2.044924936362155
795205400001697,-2.0382299518210925
795208400039439,-2.032373307109278
795210200007321,-1.9936010826224224
795201100035525,-1.9616121301117124
795202400009387,-1.9377003986462813
795201200020598,-1.9270539785729273
795203400004686,-1.9250195129903056
795203200009604,-1.9152049644295983
795204400009684,-1.9032151183605657
795216400003972,-1.891908396027079
795205400022890,-1.8859911504242544
795202300014877,-1.881953676546876
795212200039314,-1.8805430800428318
795213100022843,-1.874393686582217
795204100013041,-1.8697514786258236
795210300038095,-1.8671419981370254
795208400001093,-1.8659485659988935
795207200022432,-1.861012849551542
795211100037108,-1.8580554204297641
795201400013965,-1.8561759516656662
795212100009051,-1.8548675453267982
795211300002467,-1.8511806574657865
795216200011192,-1.8485290623582042
795215400000872,-1.8463028578860903
795202200008033,-1.8425628586477725
795202300000420,-1.8425471470716506
795212400015038,-1.8394604219523563
