15,1.0
4,1.0000000000011635
1,1.0000000000294307
10,1.0000000048899178
9,1.0000000131583562
3,1.00000009612274
13,1.0000382384802737
0,1.0000546291980186
2,1.0000975998533477
695211200075348,1.0005427774441724
695211100022045,1.0040044898002147
695211400102351,1.0042665936685413
695211400034403,1.0049394191553969
695211200058391,1.009337824177953
695211400124577,1.0100838524215288
695211400028274,1.0154744849333657
695211400053697,1.0163981275696958
12,1.0205798133108281
695211400000352,1.0271484065052174
695211300004359,1.0499078560549062
8,1.06859309391389
695211200009221,1.1012261824434182
695211400053352,1.1196303549834132
14,1.119849911031375
695211400088066,1.1304602268647272
695211400117334,1.1591261165030664
695211400134229,1.166227902113942
695211400048384,1.1948501218398677
695211400025927,1.196226181652328
695211200057718,1.230316958406826
695211400134778,1.2516641143193148
695211400008325,1.2895206016524758
695211400046832,1.3147481492683015
695211400134417,1.3178824567757372
695211100002984,1.331542402299898
695211200013613,1.341593686277898
695211400088968,1.3578222606134638
695211400133827,1.3735785911408378
695211400070144,1.3837966401250723
695211400121607,1.3872491449850868
