mjd,mag,magerr,clrcoeff
58258.453125,19.093000411987305,0.0560000017285347,0.12800000607967377
58259.44921875,19.229000091552734,0.061000000685453415,0.10199999809265137
58262.38671875,19.08300018310547,0.054999999701976776,0.11599999666213989
58263.4296875,19.5939998626709,0.07900000363588333,0.12800000607967377
58268.45703125,19.21299934387207,0.05999999865889549,0.12300000339746475
58269.42578125,19.031999588012695,0.05299999937415123,0.10300000011920929
58270.43359375,19.172000885009766,0.05900000035762787,0.11800000071525574
58271.453125,19.180999755859375,0.05900000035762787,0.11299999803304672
58272.47265625,19.06599998474121,0.054999999701976776,0.11699999868869781
58273.421875,19.238000869750977,0.061000000685453415,0.11500000208616257
58274.47265625,19.190000534057617,0.05900000035762787,0.11800000071525574
58275.40625,19.208999633789062,0.05999999865889549,0.10999999940395355
58276.453125,19.165000915527344,0.057999998331069946,0.12399999797344208
58277.40234375,19.12700080871582,0.05700000002980232,0.11100000143051147
58278.44921875,19.187000274658203,0.05900000035762787,0.10700000077486038
58280.36328125,19.18400001525879,0.05900000035762787,0.1080000028014183
58281.453125,19.215999603271484,0.05999999865889549,0.11299999803304672
58282.453125,19.191999435424805,0.05900000035762787,0.11299999803304672
58283.390625,19.155000686645508,0.057999998331069946,0.11999999731779099
58285.4140625,19.163999557495117,0.057999998331069946,0.12099999934434891
58287.44921875,19.20599937438965,0.05999999865889549,0.12099999934434891
58288.453125,19.17300033569336,0.05900000035762787,0.12200000137090683
58291.4765625,19.003000259399414,0.052000001072883606,0.11299999803304672
58292.46875,19.20400047302246,0.05999999865889549,0.1080000028014183
58293.48046875,19.18199920654297,0.05900000035762787,0.12800000607967377
58294.46875,19.211999893188477,0.05999999865889549,0.11800000071525574
58296.3671875,19.339000701904297,0.06599999964237213,0.11699999868869781
58297.41796875,19.143999099731445,0.05700000002980232,0.11800000071525574
58298.42578125,19.065000534057617,0.05400000140070915,0.12700000405311584
58300.3984375,19.070999145507812,0.054999999701976776,0.12700000405311584
58301.40625,19.091999053955078,0.054999999701976776,0.11299999803304672
58302.3828125,19.490999221801758,0.0729999989271164,0.11699999868869781
58303.37109375,19.15999984741211,0.057999998331069946,0.11699999868869781
58304.38671875,19.18600082397461,0.05900000035762787,0.11800000071525574
58305.39453125,19.28700065612793,0.06400000303983688,0.11500000208616257
58307.39453125,19.177000045776367,0.05900000035762787,0.10700000077486038
58312.40625,19.208999633789062,0.05999999865889549,0.10899999737739563
58313.39453125,19.201000213623047,0.05999999865889549,0.10400000214576721
58314.4296875,19.32200050354004,0.06499999761581421,0.11100000143051147
58315.36328125,19.159000396728516,0.057999998331069946,0.11100000143051147
58316.3515625,19.121999740600586,0.05700000002980232,0.11400000005960464
58318.3671875,19.163999557495117,0.057999998331069946,0.10400000214576721
